10355 64
1011.76000977 3194.98999023 115.61199951
1012.01000977 3195.37011719 115.62500000
1011.86999512 3195.15991211 115.61799622
1012.21002197 3195.66992188 115.92600250
1011.84997559 3195.12988281 115.44499969
1011.66998291 3194.85009766 115.60600281
1012.08001709 3195.46997070 115.62899780
1011.77001953 3194.87011719 115.89600372
1011.71997070 3194.79003906 116.07599640
1011.67999268 3194.72998047 115.89099884
1012.05999756 3195.21997070 115.77300262
1011.60998535 3194.51000977 116.06600189
1011.96997070 3195.08007812 115.76799774
1011.92999268 3195.01000977 115.76499939
1012.02001953 3195.13989258 115.76999664
1011.90997314 3194.96997070 115.76399994
1012.15997314 3195.35009766 115.77799988
1011.69000244 3194.62011719 115.75099945
1011.82000732 3194.83007812 115.75900269
1011.86999512 3194.88989258 115.76100159
1011.73999023 3194.67993164 115.75299835
1011.60998535 3194.48999023 115.41699982
1012.28997803 3195.51000977 115.78299713
1011.67999268 3194.57006836 115.74900055
1012.34997559 3195.57006836 115.78500366
1012.36999512 3195.58007812 115.62699890
1011.66998291 3194.47998047 115.74500275
1011.72998047 3194.48999023 116.22599792
1012.25927734 3195.74438477 115.63849640
1011.65997314 3194.38989258 115.73999786
1012.32000732 3195.65991211 115.45999908
1012.21002197 3195.46997070 115.78199768
1012.02001953 3195.25000000 115.91000366
1012.09002686 3195.29003906 115.77600098
1011.70001221 3194.79003906 115.43099976
1011.89001465 3195.04003906 115.90200043
1011.92999268 3195.11010742 115.90499878
1012.23999023 3195.61010742 115.45999908
1011.73999023 3194.79003906 115.89299774
1011.64001465 3194.65991211 115.88800049
1011.60998535 3194.63989258 115.42500305
1011.98999023 3195.16992188 115.90699768
1012.22998047 3195.57006836 115.63099670
1012.22998047 3195.54003906 116.10299683
1011.66998291 3194.70996094 115.42700195
1012.05999756 3195.27001953 115.91000366
1012.23999023 3195.55004883 115.91999817
1011.85998535 3194.95996094 115.89900208
1011.60998535 3194.58007812 115.88500214
1011.60998535 3194.56005859 116.06800079
1011.59002686 3194.56005859 115.42099762
1012.28997803 3195.60009766 116.10500336
1012.15997314 3195.39990234 115.77999878
1012.37329102 3195.57788086 115.62740326
1011.77001953 3194.77001953 115.75700378
1011.71948242 3194.31982422 115.40429688
1011.94030762 3195.26684570 115.44989777
1011.61138916 3194.49438477 115.41699982
1011.42999268 3194.55004883 115.88600159
1012.52911377 3195.63354492 115.45269775
1012.32202148 3195.66186523 115.46019745
1012.23968506 3195.61499023 115.46009827
1012.12078857 3195.49438477 115.45709991
1012.03680420 3195.40087891 115.45439911
1011.99621582 3195.32910156 115.45169830
1012.18292236 3195.55297852 115.45839691
1011.90112305 3195.19409180 115.44709778
1011.73071289 3194.86230469 115.43379974
1011.84979248 3195.12915039 115.44499969
1011.66577148 3194.70703125 115.42720032
1011.69671631 3194.78588867 115.43060303
1011.61480713 3194.64184570 115.42500305
1011.76770020 3194.93676758 115.43689728
1011.80267334 3195.01245117 115.44000244
10210 183
1011.86999512 3195.82006836 115.87899780
1011.61999512 3195.37011719 116.49199677
1011.59002686 3195.36010742 115.72100067
1011.53997803 3195.29003906 115.71700287
1011.77001953 3195.63989258 115.73500061
1011.52001953 3195.26000977 115.71600342
1011.63000488 3195.42993164 115.72499847
1011.46997070 3195.18994141 115.71299744
1011.19000244 3194.78002930 115.82700348
1011.19000244 3194.77001953 116.01000214
1011.78997803 3195.76000977 116.05799866
1011.34997559 3195.01000977 116.47299957
1011.67999268 3195.55004883 115.86499786
1011.84997559 3195.81005859 116.06099701
1011.54998779 3195.32006836 116.48899841
1011.94000244 3195.98999023 115.59700012
1011.26000977 3194.93994141 115.83499908
1011.21002197 3194.87011719 115.83200073
1011.25000000 3194.92993164 116.01799774
1011.78997803 3195.77001953 115.87699890
1011.29998779 3195.01000977 115.83899689
1011.72998047 3195.56005859 115.73100281
1011.69000244 3195.42993164 116.49500275
1011.44000244 3195.11010742 115.70899963
1011.39001465 3195.04003906 115.70500183
1012.11999512 3195.79003906 116.05899811
1011.28002930 3194.57006836 115.67900085
1011.88000488 3195.50000000 116.50000000
1011.29998779 3194.65991211 115.68399811
1012.03002930 3195.81005859 115.74099731
1012.02001953 3195.76000977 116.22000122
1012.03002930 3195.83007812 115.58499908
1011.40002441 3194.83007812 116.46600342
1011.78002930 3195.46997070 116.49700165
1011.22998047 3194.68994141 116.00599670
1011.26000977 3194.78002930 115.69200134
1011.32000732 3194.88989258 115.69699860
1011.90997314 3195.79003906 115.74199677
1011.34997559 3194.90991211 116.46900177
1011.20001221 3194.86010742 116.01399994
1011.17999268 3194.68994141 115.82199860
1011.84997559 3195.72998047 115.73899841
1011.97998047 3195.93994141 115.74900055
1011.28002930 3194.87011719 115.69699860
1011.34997559 3194.96997070 115.70200348
1011.79998779 3195.66992188 115.73600006
1011.83001709 3195.86010742 115.59100342
1011.07000732 3194.72998047 115.53600311
1011.34002686 3195.08007812 115.84300232
1011.28997803 3195.00000000 116.02100372
1011.82000732 3195.94995117 115.88600159
1011.40002441 3195.29003906 115.85399628
1011.53002930 3195.50000000 115.86399841
1011.34997559 3195.21997070 115.84999847
1011.80999756 3195.93994141 116.06800079
1011.64001465 3195.68994141 115.58399963
1011.67999268 3195.76000977 115.58799744
1011.60998535 3195.65991211 115.58300018
1011.05999756 3194.84008789 115.54299927
1011.09997559 3194.91992188 115.54699707
1011.11999512 3194.94995117 115.54900360
1011.50000000 3195.54003906 115.57700348
1011.53997803 3195.61010742 115.58100128
1011.23999023 3195.16992188 115.55899811
1011.34997559 3195.34008789 115.56800079
1011.44000244 3195.47998047 115.57499695
1011.15002441 3195.03002930 115.55300140
1011.19000244 3195.10009766 115.55599976
1011.27001953 3195.23999023 115.56400299
1011.29998779 3195.32006836 115.56800079
1011.36999512 3195.42993164 115.57299805
1011.45001221 3195.36010742 115.85700226
1011.72998047 3195.83007812 115.59100342
1011.58001709 3195.56005859 115.86699677
1011.39001465 3195.17993164 116.02999878
1011.73999023 3195.70996094 115.87300110
1011.70001221 3195.63989258 115.87000275
1011.35998535 3195.10009766 116.47799683
1011.64001465 3195.56005859 116.04900360
1011.32000732 3195.07006836 116.02500153
1011.48999023 3195.31005859 116.48799896
1012.13000488 3195.43994141 116.50000000
1011.53002930 3195.37988281 116.04000092
1011.39001465 3195.17993164 116.48100281
1011.67999268 3195.62988281 116.05200195
1011.32000732 3195.14990234 115.84600067
1011.44000244 3195.25000000 116.48400116
1011.71997070 3195.69995117 116.05599976
1011.60998535 3195.53002930 116.04699707
1011.42999268 3195.25000000 116.03399658
1011.35998535 3195.14990234 116.02899933
1011.86999512 3195.96997070 115.88600159
1011.46002197 3195.33007812 116.03800201
1011.51000977 3195.41992188 115.85900116
1011.54998779 3195.46997070 116.04499817
1011.48999023 3194.68994141 116.33699799
1011.69000244 3195.48999023 115.72799683
1011.22509766 3194.69287109 116.00550079
1011.68511963 3195.49267578 115.72750092
1011.59088135 3195.35693359 115.72090149
1011.51507568 3195.25830078 115.71620178
1011.46820068 3195.19042969 115.71279907
1011.43768311 3195.11157227 115.70870209
1011.39202881 3195.04272461 115.70529938
1011.35107422 3194.97070312 115.70159912
1011.28192139 3194.86791992 115.69650269
1011.26177979 3194.78149414 115.69170380
1011.29577637 3194.65795898 115.68399811
1011.27661133 3194.57031250 115.67910004
1011.81628418 3195.95043945 115.88610077
1011.86682129 3195.82250977 115.87860107
1011.79107666 3195.77246094 115.87650299
1011.74078369 3195.70678711 115.87339783
1011.69531250 3195.63818359 115.87000275
1011.68328857 3195.54809570 115.86519623
1011.58032227 3195.56494141 115.86710358
1011.62719727 3195.43164062 115.72470093
1011.72937012 3195.56250000 115.73090363
1011.83209229 3195.86059570 115.59089661
1011.76672363 3195.63671875 115.73470306
1011.67919922 3195.76220703 115.58779907
1011.53930664 3195.60791016 115.58100128
1011.49847412 3195.53662109 115.57740021
1011.44238281 3195.47509766 115.57469940
1011.36767578 3195.42578125 115.57299805
1011.30218506 3195.32202148 115.56790161
1011.27221680 3195.24365234 115.56359863
1011.24182129 3195.16528320 115.55930328
1011.19128418 3195.10034180 115.55629730
1011.14721680 3195.03125000 115.55280304
1011.09802246 3194.91601562 115.54650116
1011.05987549 3194.84252930 115.54270172
1011.07250977 3194.73388672 115.53569794
1011.97747803 3195.94335938 115.74939728
1012.03491211 3195.81127930 115.74099731
1011.90637207 3195.79296875 115.74179840
1011.84759521 3195.73217773 115.73909760
1011.53112793 3195.49877930 115.86389923
1011.50842285 3195.41552734 115.85949707
1011.44531250 3195.35839844 115.85690308
1011.39709473 3195.29199219 115.85369873
1011.28979492 3194.99829102 116.02110291
1011.24707031 3194.92749023 116.01760101
1011.19757080 3194.86157227 116.01429749
1011.18579102 3194.76977539 116.00959778
1012.01599121 3195.76220703 116.22029877
1011.49389648 3194.69189453 116.33650208
1012.13439941 3195.43994141 116.50019836
1011.87542725 3195.50488281 116.50009918
1011.77709961 3195.46899414 116.49749756
1011.68890381 3195.42724609 116.49479675
1011.62078857 3195.37280273 116.49179840
1011.48828125 3195.31127930 116.48770142
1011.43829346 3195.24560547 116.48439789
1011.39477539 3195.17578125 116.48100281
1011.35607910 3195.10253906 116.47750092
1011.34698486 3195.00952148 116.47339630
1011.35083008 3194.90722656 116.46920013
1011.32391357 3195.07446289 116.02490234
1011.35778809 3195.15087891 116.02880096
1011.42730713 3195.25292969 116.03379822
1012.11981201 3195.79418945 116.05919647
1011.35028076 3195.22436523 115.85040283
1011.34039307 3195.08251953 115.84259796
1011.29632568 3195.01293945 115.83910370
1011.26361084 3194.93554688 115.83509827
1011.21069336 3194.87182617 115.83209991
1011.19232178 3194.78442383 115.82740021
1011.18341064 3194.69018555 115.82219696
1011.80828857 3195.93652344 116.06759644
1011.46228027 3195.32836914 116.03759766
1011.85369873 3195.81201172 116.06099701
1011.78649902 3195.75659180 116.05840302
1011.71917725 3195.70141602 116.05590057
1011.67877197 3195.62963867 116.05229950
1011.60760498 3195.52832031 116.04740143
1011.54650879 3195.46997070 116.04460144
1011.52709961 3195.38452148 116.04019928
1011.73278809 3195.82543945 115.59059906
1011.60852051 3195.66088867 115.58290100
1012.03350830 3195.83374023 115.58540344
1011.39562988 3194.82690430 116.46630096
1011.93859863 3195.98876953 115.59660339
10209 172
1011.11999512 3195.07006836 116.47499847
1011.15002441 3195.71997070 115.87300110
1010.96002197 3195.44995117 115.85800171
1011.19000244 3195.79003906 115.87699890
1011.42999268 3196.16992188 115.89800262
1010.94000244 3195.40991211 115.85600281
1011.29998779 3195.97998047 115.59799957
1010.90002441 3195.36010742 115.56400299
1010.84997559 3195.30004883 115.55999756
1011.01000977 3195.52001953 115.86199951
1011.09997559 3195.62988281 116.05000305
1011.10998535 3195.12988281 116.47699738
1011.07000732 3195.56005859 116.04599762
1011.48999023 3196.25000000 115.61299896
1011.40997314 3196.11010742 115.60500336
1011.00000000 3195.44995117 116.04000092
1010.86999512 3195.26000977 115.84700012
1010.71002197 3195.02001953 115.83399963
1010.96997070 3195.37988281 116.03600311
1011.03997803 3195.47998047 116.04199982
1011.04998779 3195.59008789 115.86599731
1011.19000244 3195.81005859 115.58899689
1011.09997559 3195.65991211 115.86900330
1010.88000488 3195.23999023 116.02799988
1011.34002686 3195.46997070 116.49700165
1011.28002930 3195.41992188 116.49299622
1011.40002441 3195.47998047 116.49800110
1010.79998779 3195.38989258 116.03700256
1010.64001465 3195.12011719 115.83999634
1010.72998047 3195.22998047 115.55799866
1010.69000244 3195.15991211 115.55300140
1011.02001953 3195.58007812 115.57599640
1011.09002686 3195.67993164 115.58200073
1011.04998779 3195.61010742 115.57800293
1011.45001221 3196.20996094 115.90000153
1010.97998047 3195.51000977 115.57199860
1010.94000244 3195.43994141 115.56800079
1011.22998047 3195.87988281 115.59300232
1010.79998779 3195.22998047 115.55699921
1011.17999268 3195.28002930 116.48500061
1011.14001465 3195.73999023 115.58499908
1011.28002930 3195.94995117 115.59600067
1011.38000488 3196.03002930 115.59999847
1010.84002686 3195.17993164 115.84300232
1010.84997559 3195.02001953 115.69799805
1010.95001221 3195.20996094 115.70899963
1011.41998291 3195.92993164 115.74900055
1011.38000488 3195.86010742 115.74500275
1010.98999023 3195.27001953 115.71299744
1011.45001221 3195.96997070 115.75099945
1011.57000732 3196.15991211 115.43399811
1011.51000977 3196.03002930 115.75399780
1010.90002441 3195.09008789 115.70200348
1011.61999512 3196.13989258 116.07800293
1011.23999023 3195.65991211 115.73400116
1011.58001709 3196.08007812 115.75700378
1010.90997314 3195.02001953 116.17800140
1010.84002686 3194.92993164 115.69200134
1011.63000488 3196.07006836 115.59899902
1011.21002197 3195.36010742 116.48999786
1011.61999512 3195.98999023 116.23200226
1011.84002686 3196.13989258 115.59999847
1011.13000488 3195.21997070 116.48200226
1010.91998291 3195.17993164 115.70700073
1011.33001709 3195.80004883 115.74199677
1011.38000488 3195.98999023 116.06999969
1011.36999512 3195.89990234 116.06500244
1011.39001465 3196.01000977 115.88899994
1011.34997559 3195.92993164 115.88400269
1011.26000977 3195.80004883 115.87699890
1010.84997559 3195.15991211 116.02400208
1010.79998779 3195.09008789 116.01999664
1010.95001221 3195.31005859 115.84999847
1010.82000732 3195.10009766 115.83799744
1011.33001709 3195.85009766 115.87999725
1011.05999756 3195.42993164 115.72200012
1011.11999512 3195.48999023 115.72499847
1011.46997070 3196.05004883 115.89099884
1011.27001953 3195.73999023 115.73899841
1011.46997070 3196.03002930 116.07299805
1010.80999756 3195.03002930 116.01699829
1011.52001953 3196.10009766 116.07599640
1011.02001953 3195.35009766 115.71700287
1011.19000244 3195.59008789 115.73100281
1011.16998291 3195.56005859 115.72899628
1011.79998779 3196.13989258 115.75800323
1010.81158447 3195.03442383 116.01699829
1011.84002686 3196.02001953 115.75000000
1010.84289551 3194.92822266 115.69249725
1011.15228271 3195.71899414 115.87290192
1011.19018555 3195.79223633 115.87699890
1011.26110840 3195.79565430 115.87680054
1011.32897949 3195.84985352 115.87960052
1011.34960938 3195.93457031 115.88449860
1011.38842773 3196.00756836 115.88860321
1011.47100830 3196.05297852 115.89070129
1011.43298340 3196.17358398 115.89810181
1010.85382080 3195.02124023 115.69819641
1011.53997803 3195.48999023 116.50099945
1010.89727783 3195.09155273 115.70220184
1010.92071533 3195.17578125 115.70729828
1010.99499512 3195.27490234 115.71269989
1011.02441406 3195.35449219 115.71739960
1011.05511475 3195.43334961 115.72200012
1011.12231445 3195.48779297 115.72480011
1011.16589355 3195.55786133 115.72869873
1011.23681641 3195.65942383 115.73429871
1011.09918213 3195.65551758 115.86940002
1011.01239014 3195.51562500 115.86160278
1011.32617188 3195.79833984 115.74199677
1011.46917725 3196.03417969 116.07260132
1010.87658691 3195.23974609 116.02839661
1010.80157471 3195.38940430 116.03679657
1010.96520996 3195.37841797 116.03620148
1011.00079346 3195.45361328 116.04039764
1011.06549072 3195.55883789 116.04620361
1011.10382080 3195.63208008 116.05030060
1011.36962891 3195.90185547 116.06529999
1011.38311768 3195.99072266 116.07019806
1011.51611328 3196.10229492 116.07630157
1010.94250488 3195.41406250 115.85600281
1011.61901855 3196.13574219 116.07820129
1013.96350098 3194.85400391 116.00659943
1010.71130371 3195.02441406 115.83399963
1010.63940430 3195.12426758 115.84040070
1010.82409668 3195.09643555 115.83769989
1010.84259033 3195.18359375 115.84279633
1010.87390137 3195.26196289 115.84729767
1010.95141602 3195.30883789 115.84960175
1011.26818848 3195.73754883 115.73880005
1011.05419922 3195.58666992 115.86560059
1011.37890625 3195.86254883 115.74539948
1011.12609863 3195.21777344 116.48169708
1011.56707764 3196.16455078 115.43360138
1011.61718750 3195.99169922 116.23249817
1010.90850830 3195.01928711 116.17800140
1011.16131592 3194.92504883 116.34339905
1011.53759766 3195.49487305 116.50050354
1011.34240723 3195.47290039 116.49659729
1011.20959473 3195.36157227 116.48960114
1011.18212891 3195.28002930 116.48539734
1011.11608887 3195.07397461 116.47499847
1011.49340820 3196.25146484 115.61270142
1011.28552246 3194.85693359 116.46730042
1010.84527588 3195.16137695 116.02410126
1013.96002197 3194.85009766 116.00700378
1011.85998535 3195.48999023 116.50499725
1011.28997803 3194.86010742 116.46700287
1011.70001221 3195.48999023 116.50299835
1011.42309570 3195.93237305 115.74929810
1011.15997314 3194.92993164 116.34300232
1011.84136963 3196.13500977 115.59970093
1011.27862549 3195.41528320 116.49310303
1010.89721680 3195.36425781 115.56390381
1010.98181152 3195.50537109 115.57189941
1011.58001709 3196.07812500 115.75659943
1011.62677002 3196.07202148 115.59899902
1011.83630371 3196.01782227 115.75019836
1011.80322266 3196.13598633 115.75779724
1010.69110107 3195.15698242 115.55329895
1010.72930908 3195.23022461 115.55760193
1010.85131836 3195.29589844 115.56009674
1010.93627930 3195.43701172 115.56809998
1011.01867676 3195.57934570 115.57620239
1011.08789062 3195.68139648 115.58190155
1011.14099121 3195.74487305 115.58519745
1011.18890381 3195.81176758 115.58879852
1011.22979736 3195.88305664 115.59290314
1011.27728271 3195.95019531 115.59649658
1011.50579834 3196.02685547 115.75430298
1011.37847900 3196.03222656 115.60030365
1011.40692139 3196.11157227 115.60500336
10208 176
1010.97998047 3196.29003906 115.60199738
1011.05999756 3196.38989258 116.07900238
1010.72998047 3195.87011719 116.05200195
1010.84002686 3196.06005859 115.87999725
1010.46002197 3195.42993164 115.84700012
1010.91998291 3196.22998047 115.59899902
1010.54998779 3195.64990234 116.04000092
1010.52001953 3195.56005859 116.03600311
1010.59002686 3195.70996094 116.04399872
1010.67999268 3195.81005859 116.04900360
1011.00000000 3196.26000977 115.88899994
1010.53002930 3195.58007812 115.85500336
1011.03002930 3196.35009766 115.60500336
1010.65002441 3195.72998047 116.04499817
1010.94000244 3196.17993164 116.06800079
1010.47998047 3195.48999023 116.03199768
1010.50000000 3195.50000000 115.84999847
1010.44000244 3195.41992188 116.02899933
1010.95001221 3196.18994141 115.88600159
1010.71002197 3195.89990234 115.87100220
1010.59002686 3195.63989258 115.85700226
1011.04998779 3196.41992188 115.89800262
1010.61999512 3195.84008789 115.57900238
1010.89001465 3196.19995117 115.59700012
1010.44000244 3195.56005859 115.56500244
1010.32000732 3195.48999023 115.56300354
1010.91998291 3196.11010742 115.88200378
1010.29998779 3195.39990234 115.55699921
1010.57000732 3195.77001953 115.57599640
1010.69000244 3195.93994141 115.58499908
1010.64001465 3195.87011719 115.58100128
1010.27001953 3195.32006836 115.55300140
1010.47998047 3195.62988281 115.56800079
1011.03002930 3196.44995117 115.61100006
1010.83001709 3196.13989258 115.59400177
1010.40997314 3195.47998047 115.56099701
1011.04998779 3196.46997070 115.90000153
1010.73999023 3196.00000000 115.58799744
1010.53997803 3195.68994141 115.57199860
1010.73999023 3195.97998047 115.87599945
1010.78997803 3196.07006836 115.59100342
1010.65002441 3195.84008789 115.86799622
1010.60998535 3195.77001953 115.86499786
1010.78997803 3196.05004883 115.87899780
1010.57000732 3195.69995117 115.86100006
1011.01000977 3196.22998047 116.07099915
1011.05181885 3195.80737305 116.50409698
1010.41998291 3195.34008789 116.02400208
1011.36999512 3196.40991211 115.75900269
1011.19000244 3196.26000977 116.23400116
1010.89001465 3195.77001953 116.50000000
1010.75000000 3195.56005859 116.48999786
1010.47998047 3195.15991211 115.69599915
1010.85998535 3195.68994141 116.49600220
1010.83001709 3195.61010742 116.49299622
1011.34002686 3196.44995117 115.60500336
1010.95001221 3195.77001953 116.50099945
1010.75000000 3195.45996094 116.48500061
1011.33001709 3196.34008789 115.75599670
1010.51000977 3195.27001953 116.18299866
1011.04998779 3195.81005859 116.50399780
1010.77001953 3195.35009766 116.48100281
1011.41998291 3196.33007812 115.88999939
1011.17999268 3195.82006836 116.50599670
1010.83001709 3195.13989258 116.34600067
1011.33001709 3195.82006836 116.50800323
1011.00000000 3195.04003906 116.47000122
1011.54998779 3195.79003906 116.50900269
1010.96997070 3196.58007812 115.62000275
1010.48999023 3195.25000000 115.70099640
1011.15997314 3196.34008789 115.75800323
1010.34997559 3195.25000000 115.83699799
1010.83001709 3195.91992188 115.73699951
1011.05999756 3196.32006836 115.89199829
1011.05999756 3196.30004883 116.07399750
1010.65997314 3195.68994141 115.72499847
1010.58001709 3195.54003906 115.71800232
1010.71997070 3195.75000000 115.72799683
1010.61999512 3195.61010742 115.72100067
1010.76000977 3195.82006836 115.73200226
1010.91998291 3196.05004883 115.74400330
1010.88000488 3195.98999023 115.73999786
1010.51000977 3195.43994141 115.71199799
1011.20001221 3196.39990234 116.07900238
1010.78997803 3195.85009766 115.73300171
1010.45001221 3195.33007812 115.84100342
1011.02001953 3196.18994141 115.75099945
1011.09002686 3196.29003906 115.75599670
1010.97998047 3196.12011719 115.74700165
1010.54998779 3195.45996094 115.71299744
1010.44000244 3195.27001953 116.02100372
1010.48999023 3195.35009766 115.70700073
1011.05999756 3196.20996094 115.75199890
1010.22998047 3195.38989258 115.84600067
1010.27307129 3195.32421875 115.55269623
1011.42211914 3196.33398438 115.89019775
1010.40502930 3195.48291016 115.56060028
1011.33197021 3195.82470703 116.50839996
1011.54888916 3195.78540039 116.50949860
1010.82708740 3195.13500977 116.34649658
1010.51177979 3195.27294922 116.18280029
1011.19470215 3196.26245117 116.23390198
1010.43597412 3195.27343750 116.02100372
1010.44396973 3195.41845703 116.02860260
1010.48400879 3195.49096680 116.03240204
1010.52209473 3195.56469727 116.03620148
1010.54840088 3195.64648438 116.04049683
1010.59429932 3195.71459961 116.04399872
1010.68103027 3195.80541992 116.04869843
1010.88507080 3195.76806641 116.50029755
1010.72637939 3195.87402344 116.05220032
1010.93981934 3196.17749023 116.06780243
1011.00598145 3196.23315430 116.07060242
1010.48449707 3195.62768555 115.56839752
1011.18261719 3195.82177734 116.50640106
1010.99548340 3195.03588867 116.47010040
1010.76507568 3195.34741211 116.48069763
1010.78979492 3196.06640625 115.59079742
1011.34350586 3196.44897461 115.60510254
1010.97259521 3196.58227539 115.61969757
1011.02581787 3196.45214844 115.61080170
1011.02777100 3196.35375977 115.60459900
1010.97540283 3196.28930664 115.60150146
1010.88891602 3196.19799805 115.59729767
1010.83111572 3196.13769531 115.59449768
1010.74157715 3195.99951172 115.58750153
1010.75238037 3195.45703125 116.48519897
1010.68652344 3195.93750000 115.58450317
1010.61517334 3195.83691406 115.57939911
1010.56970215 3195.76831055 115.57589722
1010.53710938 3195.69116211 115.57160187
1010.85772705 3195.68652344 116.49649811
1010.82507324 3195.60839844 116.49269867
1010.75402832 3195.55615234 116.48950195
1010.43988037 3195.55859375 115.56479645
1010.31921387 3195.49218750 115.56259918
1011.20019531 3196.40380859 116.07910156
1010.30212402 3195.40405273 115.55729675
1010.23272705 3195.38500977 115.84559631
1010.45343018 3195.33129883 115.84100342
1010.45587158 3195.42993164 115.84660339
1010.49591064 3195.50268555 115.85040283
1010.52740479 3195.58081055 115.85459900
1010.59338379 3195.63549805 115.85729980
1010.56671143 3195.70336914 115.86129761
1010.60906982 3195.77392578 115.86499786
1010.65460205 3195.84252930 115.86849976
1010.71160889 3195.90332031 115.87149811
1010.74499512 3195.97998047 115.87560272
1010.79150391 3196.04785156 115.87899780
1010.92388916 3196.10913086 115.88150024
1010.95489502 3196.18725586 115.88559723
1011.00079346 3196.25585938 115.88909912
1011.05999756 3196.31591797 115.89209747
1011.04797363 3196.42089844 115.89800262
1010.34991455 3195.25268555 115.83730316
1010.47601318 3195.15893555 115.69580078
1011.06158447 3196.39306641 116.07879639
1011.05682373 3196.29858398 116.07389832
1011.37011719 3196.41064453 115.75939941
1011.32641602 3196.33984375 115.75579834
1011.16210938 3196.34448242 115.75810242
1011.09112549 3196.29150391 115.75579834
1011.02307129 3196.18774414 115.75050354
1010.98040771 3196.11694336 115.74690247
1010.92388916 3196.05493164 115.74389648
1010.87908936 3195.98559570 115.74030304
1010.83398438 3195.91650391 115.73680115
1010.76257324 3195.81518555 115.73159790
1010.71527100 3195.74731445 115.72820282
1010.65618896 3195.68750000 115.72530365
1010.62347412 3195.61010742 115.72109985
1010.57550049 3195.54272461 115.71759796
1010.51232910 3195.43603516 115.71199799
1010.48687744 3195.35327148 115.70729828
1010.49072266 3195.25000000 115.70110321
10207 182
1010.32067871 3195.51220703 116.46040344
1010.25311279 3195.66064453 116.46569824
1010.32000732 3195.48999023 116.33399963
1010.26922607 3195.85107422 116.47350311
1010.42120361 3196.41259766 115.86560059
1009.88287354 3195.65063477 115.54070282
1009.93218994 3195.76660156 115.54679871
1009.96588135 3195.84326172 115.55079651
1010.01898193 3195.90649414 115.55359650
1010.07189941 3195.96972656 115.55639648
1010.11468506 3196.04003906 115.55979919
1010.19012451 3196.13769531 115.56420135
1010.26562500 3196.18603516 115.56569672
1010.31439209 3196.25244141 115.56870270
1010.36462402 3196.31811523 115.57160187
1010.41632080 3196.38256836 115.57450104
1010.48510742 3196.48510742 115.57929993
1010.53967285 3196.54809570 115.58190155
1010.59747314 3196.60888672 115.58439636
1010.61462402 3196.69555664 115.58920288
1010.72601318 3196.72265625 115.58860016
1010.58758545 3196.50122070 115.86859894
1011.01861572 3196.66528320 115.73709869
1011.14398193 3196.53759766 115.72820282
1010.81860352 3196.64282227 115.73880005
1010.26239014 3195.91748047 115.70590210
1010.74719238 3196.74218750 115.87989807
1011.10791016 3196.61450195 115.86940002
1010.09729004 3195.47753906 115.68319702
1010.09252930 3195.58203125 115.68920135
1010.12731934 3195.70922852 115.69599915
1010.17089844 3195.77978516 115.69940186
1010.22088623 3195.84570312 115.70240021
1010.30212402 3195.99072266 115.70950317
1010.75592041 3196.58447266 115.73639679
1010.37768555 3196.08935547 115.71399689
1010.41510010 3196.16381836 115.71769714
1010.48229980 3196.21875000 115.71980286
1010.51422119 3196.29663086 115.72380066
1010.57269287 3196.35742188 115.72630310
1010.63659668 3196.46411133 115.73139954
1010.70141602 3196.52099609 115.73370361
1010.57482910 3196.41088867 115.86399841
1010.41302490 3196.31933594 115.86070251
1010.31219482 3195.92187500 116.47679901
1010.33679199 3196.22167969 115.85620117
1010.14691162 3195.88330078 116.02249908
1010.12017822 3195.80175781 116.01850128
1010.07830811 3195.73022461 116.01509857
1010.02801514 3195.66479492 116.01210022
1010.02331543 3195.56713867 116.00720215
1011.10998535 3196.61010742 115.86900330
1010.82348633 3196.58007812 116.21659851
1010.10278320 3195.56469727 116.16880035
1010.32122803 3195.49340820 116.33439636
1011.45617676 3194.59667969 116.30300140
1010.93457031 3196.20971680 116.49479675
1010.73919678 3196.28662109 116.49590302
1010.65380859 3196.24291992 116.49320221
1010.56500244 3196.20166016 116.49069977
1010.51452637 3196.13549805 116.48750305
1010.42718506 3196.09399414 116.48490143
1010.33679199 3196.00512695 116.48040009
1010.20312500 3195.99462891 116.02790070
1010.24737549 3196.06420898 116.03109741
1010.31481934 3196.11840820 116.03359985
1009.95782471 3195.63208008 115.82810211
1010.29132080 3196.15283203 115.85299683
1010.24560547 3196.08422852 115.84970093
1010.20129395 3196.01489258 115.84639740
1010.18811035 3195.92407227 115.84169769
1010.11999512 3195.82055664 115.83679962
1010.07659912 3195.75024414 115.83339691
1010.07379150 3195.65161133 115.82810211
1010.01489258 3195.49047852 115.81990051
1010.34710693 3196.19604492 116.03730011
1010.82397461 3196.67553711 116.05909729
1010.71557617 3196.59692383 116.05570221
1010.64440918 3196.54418945 116.05339813
1010.59649658 3196.47680664 116.05020142
1010.54510498 3196.41162109 116.04720306
1010.48681641 3196.35107422 116.04440308
1010.39581299 3196.26269531 116.04039764
1010.24572754 3195.76660156 116.46990204
1010.68981934 3196.68066406 115.87719727
1010.70642090 3196.57226562 115.87120056
1010.07000732 3195.64990234 115.82800293
1010.21997070 3195.85009766 115.70200348
1010.71002197 3196.57006836 115.87100220
1010.16998291 3195.78002930 115.69899750
1010.26000977 3195.91992188 115.70600128
1010.33001709 3196.02001953 115.71099854
1010.38000488 3196.09008789 115.71399689
